game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
LAL,CHI,42788,2018-01-27T01:00:00.000Z,7,3,108,3,13,57,18,31.6,36,17,47.2,93,35,37.6,24,16,66.7,0,0,0,0,0,25,23,25,0,26,23,-5,21,103,42,25,67,0,1,0,0,CHI,89
MIL,CHI,42801,2018-01-28T20:30:00.000Z,2,4,110,8,16,53,24,45.3,34,12,35.3,87,36,41.4,15,12,80.0,0,0,0,0,0,18,16,18,0,19,16,-14,25,96,34,17,51,0,1,0,0,CHI,89
CHI,POR,42828,2018-02-01T03:00:00.000Z,4,6,124,10,6,65,28,43.1,34,13,38.2,99,41,41.4,22,13,59.1,0,0,0,0,0,16,19,16,0,16,19,-16,19,108,26,22,48,0,1,0,0,CHI,89
CHI,LAC,42844,2018-02-03T20:30:00.000Z,4,5,113,6,11,60,23,38.3,37,12,32.4,97,35,36.1,21,21,100.0,0,0,0,0,0,20,18,20,0,20,18,-10,22,103,36,17,54,0,1,0,0,CHI,89
CHI,SAC,42864,2018-02-06T03:00:00.000Z,1,5,104,6,12,44,18,40.9,36,14,38.9,80,32,40.0,24,20,83.3,0,0,0,0,0,21,17,21,0,23,17,-6,20,98,38,13,51,0,1,0,0,CHI,89
MIN,CHI,42891,2018-02-10T02:30:00.000Z,4,4,113,5,11,57,32,56.1,26,9,34.6,83,41,49.4,30,23,76.7,0,0,0,0,0,19,22,19,0,20,22,1,22,114,34,13,47,0,0,1,1,CHI,89
WAS,CHI,42898,2018-02-11T01:00:00.000Z,2,3,101,11,14,48,25,52.1,32,9,28.1,80,34,42.5,16,13,81.2,0,0,0,0,0,16,17,16,0,17,17,-11,23,90,37,13,50,0,1,0,0,CHI,89
ORL,CHI,42913,2018-02-13T01:00:00.000Z,3,7,101,5,11,56,31,55.4,32,9,28.1,88,40,45.4,21,16,76.2,0,0,0,0,0,13,18,13,0,14,18,4,25,105,39,19,58,0,0,1,1,CHI,89
TOR,CHI,42928,2018-02-15T01:00:00.000Z,6,8,122,5,6,67,35,52.2,24,4,16.7,91,39,42.9,20,16,80.0,0,0,0,0,0,16,22,16,0,17,22,-24,17,98,40,11,51,0,1,0,0,CHI,89
PHI,CHI,42938,2018-02-23T01:00:00.000Z,4,5,116,5,13,63,26,41.3,34,18,52.9,97,44,45.4,15,9,60.0,0,0,0,0,0,26,17,26,0,27,17,-1,27,115,40,22,62,0,1,0,0,CHI,89
CHI,MIN,42957,2018-02-25T02:00:00.000Z,9,4,122,5,14,67,36,53.7,23,6,26.1,90,42,46.7,20,14,70.0,0,0,0,0,0,20,15,20,0,20,15,-18,21,104,41,13,54,0,1,0,0,CHI,89
CHI,BRO,42968,2018-02-27T00:30:00.000Z,7,9,104,8,13,70,27,38.6,23,6,26.1,93,33,35.5,23,15,65.2,0,0,0,0,0,11,20,11,0,11,20,-17,17,87,42,23,65,0,1,0,0,CHI,89
CHI,CHA,42976,2018-02-28T00:00:00.000Z,5,8,118,8,20,57,30,52.6,24,9,37.5,81,39,48.2,21,16,76.2,0,0,0,0,0,23,14,23,0,23,14,-15,26,103,33,16,49,0,1,0,0,CHI,89
DAL,CHI,43001,2018-03-03T01:00:00.000Z,2,4,100,10,13,62,32,51.6,27,10,37.0,89,42,47.2,20,14,70.0,0,0,0,0,0,18,15,18,0,19,15,8,24,108,36,17,53,0,0,1,1,CHI,89
BOS,CHI,43022,2018-03-06T01:00:00.000Z,2,5,105,14,13,48,20,41.7,33,12,36.4,81,32,39.5,20,13,65.0,0,0,0,0,0,16,13,16,0,16,13,-16,18,89,30,15,45,0,1,0,0,CHI,89
MEM,CHI,43035,2018-03-08T01:00:00.000Z,1,3,110,10,20,50,31,62.0,29,11,37.9,79,42,53.2,32,24,75.0,0,0,0,0,0,22,26,22,0,23,26,9,25,119,34,20,54,0,0,1,1,CHI,89
CHI,DET,43047,2018-03-10T00:00:00.000Z,0,9,99,11,13,62,24,38.7,31,9,29.0,93,33,35.5,10,8,80.0,0,0,0,0,0,19,13,19,0,19,13,-16,19,83,33,20,53,0,1,0,0,CHI,89
CHI,ATL,43293,2018-03-11T19:30:00.000Z,4,5,122,10,5,61,31,50.8,37,17,46.0,98,48,49.0,19,16,84.2,0,0,0,0,0,24,14,24,0,25,14,7,31,129,36,15,51,0,0,1,1,CHI,89
LAC,CHI,43070,2018-03-14T00:00:00.000Z,2,6,112,11,9,72,36,50.0,29,7,24.1,101,43,42.6,15,13,86.7,0,0,0,0,0,28,14,28,0,30,14,-6,26,106,35,21,56,0,1,0,0,CHI,89
CHI,MEM,43084,2018-03-16T00:00:00.000Z,2,4,110,10,13,39,20,51.3,41,15,36.6,80,35,43.8,33,26,78.8,0,0,0,0,0,23,22,23,0,23,22,1,23,111,35,14,49,0,0,1,1,CHI,89
CLE,CHI,43099,2018-03-18T00:00:00.000Z,3,5,114,4,12,57,25,43.9,34,16,47.1,91,41,45.0,15,11,73.3,0,0,0,0,0,21,14,21,0,23,14,-5,30,109,36,18,55,0,1,0,0,CHI,89
CHI,NYK,43114,2018-03-19T23:30:00.000Z,7,7,110,9,10,61,30,49.2,29,3,10.3,90,33,36.7,31,23,74.2,0,0,0,0,0,15,24,15,0,16,24,-18,21,92,34,21,55,0,1,0,0,CHI,89
DEN,CHI,43129,2018-03-22T00:00:00.000Z,4,6,135,12,15,51,26,51.0,38,13,34.2,89,39,43.8,14,11,78.6,0,0,0,0,0,22,13,22,0,22,13,-33,29,102,26,14,40,0,1,0,0,CHI,89
MIL,CHI,43143,2018-03-24T00:00:00.000Z,2,7,118,3,14,61,24,39.3,26,12,46.2,87,36,41.4,23,21,91.3,0,0,0,0,0,21,20,21,0,23,20,-13,21,105,36,23,59,0,1,0,0,CHI,89
CHI,DET,43149,2018-03-24T23:00:00.000Z,1,7,117,10,12,62,28,45.2,35,11,31.4,97,39,40.2,9,6,66.7,0,0,0,0,0,20,11,20,0,20,11,-22,27,95,30,21,52,0,1,0,0,CHI,89
CHI,HOU,43172,2018-03-28T00:00:00.000Z,1,6,118,8,18,52,26,50.0,37,8,21.6,89,34,38.2,17,10,58.8,0,0,0,0,0,17,12,17,0,19,12,-32,17,86,41,21,62,0,1,0,0,CHI,89
CHI,MIA,43185,2018-03-29T23:30:00.000Z,5,7,103,10,18,64,27,42.2,26,6,23.1,90,33,36.7,26,20,76.9,0,0,0,0,0,19,23,19,0,22,23,-11,19,92,39,24,63,0,1,0,0,CHI,89
CHI,ORL,43189,2018-03-30T23:00:00.000Z,7,5,82,10,15,43,16,37.2,41,14,34.2,84,30,35.7,23,16,69.6,0,0,0,0,0,17,18,17,0,17,18,8,16,90,48,17,65,0,0,1,1,CHI,89
WAS,CHI,43205,2018-04-01T19:30:00.000Z,1,4,94,7,17,48,25,52.1,34,18,52.9,82,43,52.4,13,9,69.2,0,0,0,0,0,17,12,17,0,18,12,19,30,113,36,12,48,0,0,1,1,CHI,89
CHA,CHI,43220,2018-04-04T00:00:00.000Z,4,4,114,9,7,65,31,47.7,34,15,44.1,99,46,46.5,18,13,72.2,0,0,0,0,0,20,16,20,0,20,16,6,26,120,33,17,50,0,0,1,1,CHI,89
CHI,BOS,43246,2018-04-06T23:30:00.000Z,0,7,111,15,17,56,26,46.4,30,14,46.7,86,40,46.5,17,10,58.8,0,0,0,0,0,22,15,22,0,24,15,-7,25,104,35,11,46,0,1,0,0,CHI,89
BRO,CHI,43253,2018-04-08T00:00:00.000Z,1,10,124,8,13,59,30,50.8,29,6,20.7,88,36,40.9,21,18,85.7,0,0,0,0,0,14,18,14,0,15,18,-28,16,96,39,11,50,0,1,0,0,CHI,89
CHI,BRO,43267,2018-04-09T23:30:00.000Z,6,10,114,7,19,61,31,50.8,28,12,42.9,89,43,48.3,12,7,58.3,0,0,0,0,0,17,15,17,0,18,15,-9,26,105,35,16,51,0,1,0,0,CHI,89
DET,CHI,43283,2018-04-12T00:00:00.000Z,1,4,119,8,18,52,21,40.4,34,11,32.4,86,32,37.2,18,12,66.7,0,0,0,0,0,15,21,15,0,15,21,-32,21,87,32,20,52,0,1,0,0,CHI,89
CHI,PHI,47583,2018-10-19T00:00:00.000Z,6,8,127,4,12,68,33,48.5,33,11,33.3,101,44,43.6,12,9,75.0,0,0,0,0,0,23,17,23,0,23,17,-19,28,108,37,11,48,0,1,0,0,CHI,89
DET,CHI,47600,2018-10-21T00:00:00.000Z,3,4,118,4,12,66,37,56.1,21,7,33.3,87,44,50.6,26,21,80.8,0,0,0,0,0,20,23,20,0,22,23,-2,26,116,39,12,52,0,1,0,0,CHI,89
CHI,DAL,47613,2018-10-23T00:30:00.000Z,4,2,115,6,19,57,28,49.1,23,13,56.5,80,41,51.2,21,14,66.7,0,0,0,0,0,29,16,29,0,31,16,-6,18,109,33,13,46,0,1,0,0,CHI,89
CHA,CHI,47625,2018-10-25T00:00:00.000Z,5,5,110,4,14,48,27,56.2,29,10,34.5,77,37,48.0,35,28,80.0,0,0,0,0,0,24,20,24,0,25,20,2,21,112,37,17,54,0,0,1,1,CHI,89
CHI,CHA,47636,2018-10-26T23:00:00.000Z,7,10,135,5,13,49,21,42.9,36,16,44.4,85,37,43.5,22,16,72.7,0,0,0,0,0,16,18,16,0,16,18,-29,21,106,27,14,41,0,1,0,0,CHI,89
CHI,ATL,47645,2018-10-27T23:30:00.000Z,6,8,85,14,20,50,24,48.0,33,12,36.4,83,36,43.4,16,13,81.2,0,0,0,0,0,21,13,21,0,21,13,12,25,97,47,11,59,0,0,1,1,CHI,89
GSW,CHI,47660,2018-10-30T00:00:00.000Z,3,9,149,6,8,60,35,58.3,35,11,31.4,95,46,48.4,34,21,61.8,0,0,0,0,0,19,29,19,0,19,29,-25,25,124,37,20,57,0,1,0,0,CHI,89
DEN,CHI,47675,2018-11-01T00:00:00.000Z,6,10,108,7,13,58,23,39.7,34,16,47.1,92,39,42.4,18,13,72.2,0,0,0,0,0,23,16,23,0,23,16,-1,27,107,36,18,54,0,1,0,0,CHI,89
IND,CHI,47689,2018-11-03T00:00:00.000Z,7,9,107,2,14,58,29,50.0,31,13,41.9,89,42,47.2,9,8,88.9,0,0,0,0,0,20,13,20,0,20,13,-2,33,105,34,14,48,0,1,0,0,CHI,89
HOU,CHI,47698,2018-11-04T00:00:00.000Z,4,6,96,13,19,48,22,45.8,24,6,25.0,72,28,38.9,27,26,96.3,0,0,0,0,0,18,22,18,0,19,22,-8,16,88,35,8,44,0,1,0,0,CHI,89
CHI,NYK,47712,2018-11-06T00:30:00.000Z,9,6,115,9,19,65,35,53.8,30,8,26.7,95,43,45.3,30,22,73.3,0,0,0,0,0,22,27,22,0,23,27,1,15,116,37,11,48,0,0,1,1,CHI,89
CHI,NOP,47728,2018-11-08T01:00:00.000Z,7,10,107,9,11,65,29,44.6,31,9,29.0,96,38,39.6,17,13,76.5,0,0,0,0,0,16,18,16,0,17,18,-9,18,98,42,17,59,0,1,0,0,CHI,89
CLE,CHI,47747,2018-11-11T01:00:00.000Z,6,6,98,7,11,64,32,50.0,18,7,38.9,82,39,47.6,21,14,66.7,0,0,0,0,0,19,17,19,0,19,17,1,20,99,33,5,38,0,0,1,1,CHI,89
DAL,CHI,47762,2018-11-13T01:00:00.000Z,4,7,103,11,17,56,27,48.2,33,8,24.2,89,35,39.3,22,20,90.9,0,0,0,0,0,26,22,26,0,27,22,-5,16,98,40,13,45,0,1,0,0,CHI,89
CHI,BOS,47773,2018-11-15T00:30:00.000Z,3,5,111,8,22,61,26,42.6,23,7,30.4,84,33,39.3,9,9,100.0,0,0,0,0,0,16,12,16,0,18,12,-29,16,82,40,7,47,0,1,0,0,CHI,89
CHI,MIL,47792,2018-11-17T02:30:00.000Z,3,8,123,8,12,61,28,45.9,33,13,39.4,94,41,43.6,13,9,69.2,0,0,0,0,0,15,14,15,0,16,14,-19,22,104,32,4,36,0,1,0,0,CHI,89
TOR,CHI,47799,2018-11-18T01:00:00.000Z,3,10,122,13,22,59,22,37.3,27,8,29.6,86,30,34.9,21,15,71.4,0,0,0,0,0,19,25,19,0,18,25,-39,21,83,27,7,34,0,1,0,0,CHI,89
