game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
NOP,HOU,43152,2018-03-25T00:00:00.000Z,6,8,114,10,16,75,32,42.7,21,6,28.6,96,38,39.6,12,9,75.0,0,0,0,0,0,14,17,14,0,15,17,-23,19,91,36,17,53,0,1,0,0,NOP,110
POR,NOP,43170,2018-03-28T00:00:00.000Z,10,7,107,3,16,70,39,55.7,24,4,16.7,94,43,45.7,14,13,92.9,0,0,0,0,0,19,17,19,0,19,17,-4,28,103,44,18,62,0,1,0,0,NOP,110
NOP,CLE,43193,2018-03-31T00:00:00.000Z,2,2,107,4,11,63,32,50.8,26,11,42.3,89,43,48.3,6,5,83.3,0,0,0,0,0,19,14,19,0,20,14,-5,25,102,36,8,44,0,1,0,0,NOP,110
OKL,NOP,43208,2018-04-01T22:00:00.000Z,3,4,109,13,21,51,27,52.9,32,11,34.4,83,38,45.8,23,17,73.9,0,0,0,0,0,20,22,20,0,21,22,-5,28,104,39,12,51,0,1,0,0,NOP,110
MEM,NOP,43233,2018-04-05T00:00:00.000Z,7,1,95,14,16,50,29,58.0,36,16,44.4,86,45,52.3,19,17,89.5,0,0,0,0,0,19,19,19,1,19,19,28,32,123,37,15,52,0,0,1,1,NOP,110
NOP,PHX,43249,2018-04-07T02:00:00.000Z,7,4,103,9,15,61,29,47.5,38,16,42.1,99,45,45.4,20,16,80.0,0,0,0,0,0,22,18,22,0,22,18,19,29,122,45,20,65,0,0,1,1,NOP,110
NOP,GSW,43254,2018-04-08T00:30:00.000Z,6,0,120,15,8,60,38,63.3,27,11,40.7,87,49,56.3,22,17,77.3,0,0,0,0,0,16,21,16,0,16,21,6,39,126,33,7,40,0,0,1,1,NOP,110
NOP,LAC,43272,2018-04-10T02:30:00.000Z,10,6,100,12,7,65,33,50.8,30,11,36.7,95,44,46.3,20,14,70.0,0,0,0,0,0,18,18,18,0,18,18,13,34,113,42,12,54,0,0,1,1,NOP,110
SAS,NOP,43279,2018-04-12T00:00:00.000Z,5,1,98,11,19,69,47,68.1,19,5,26.3,88,52,59.1,19,13,68.4,0,0,0,0,0,20,17,20,0,20,17,24,30,122,43,13,56,0,0,1,1,NOP,110
NOP,HOU,47578,2018-10-18T00:00:00.000Z,3,7,112,8,12,73,42,57.5,25,10,40.0,98,52,53.1,22,17,77.3,0,0,0,0,0,25,22,25,0,25,22,19,36,131,42,18,61,0,0,1,1,NOP,110
SAC,NOP,47591,2018-10-20T00:00:00.000Z,4,2,129,6,16,64,40,62.5,31,16,51.6,95,56,59.0,33,21,63.6,0,0,0,0,0,25,26,25,0,25,26,20,35,149,41,19,60,0,0,1,1,NOP,110
LAC,NOP,47619,2018-10-24T00:00:00.000Z,9,4,109,12,8,69,34,49.3,24,6,25.0,93,40,43.0,40,30,75.0,0,0,0,0,0,24,26,24,0,25,26,7,22,116,37,22,59,0,0,1,1,NOP,110
BRO,NOP,47641,2018-10-27T00:00:00.000Z,11,8,115,11,11,75,35,46.7,23,9,39.1,98,44,44.9,26,20,76.9,0,0,0,0,0,20,22,20,0,20,22,2,23,117,34,20,54,0,0,1,1,NOP,110
UTA,NOP,47644,2018-10-27T23:00:00.000Z,5,7,132,4,16,61,31,50.8,34,9,26.5,95,40,42.1,29,22,75.9,0,0,0,0,0,32,26,32,0,32,26,-21,22,111,34,22,56,0,1,0,0,NOP,110
NOP,DEN,47664,2018-10-30T01:00:00.000Z,5,5,116,8,22,58,32,55.2,24,11,45.8,82,43,52.4,20,14,70.0,0,0,0,0,0,25,17,25,0,25,17,-5,28,111,39,11,50,0,1,0,0,NOP,110
NOP,GSW,47677,2018-11-01T02:30:00.000Z,2,4,131,8,15,57,32,56.1,35,12,34.3,92,44,47.8,27,21,77.8,0,0,0,0,0,26,24,26,1,26,24,-10,24,121,32,19,51,0,1,0,0,NOP,110
NOP,POR,47685,2018-11-02T02:30:00.000Z,3,4,132,7,12,65,32,49.2,29,8,27.6,94,40,42.6,37,31,83.8,0,0,0,0,0,24,30,24,0,24,30,-13,23,119,33,19,52,0,1,0,0,NOP,110
NOP,SAS,47699,2018-11-04T00:30:00.000Z,8,4,109,3,16,56,30,53.6,21,6,28.6,77,36,46.8,30,17,56.7,0,0,0,0,0,21,21,21,0,22,21,-14,22,95,42,18,60,0,1,0,0,NOP,110
NOP,OKL,47713,2018-11-06T01:00:00.000Z,5,3,122,8,20,55,32,58.2,29,9,31.0,84,41,48.8,30,25,83.3,0,0,0,0,0,26,23,26,0,26,23,-6,27,116,36,16,52,0,1,0,0,NOP,110
CHI,NOP,47728,2018-11-08T01:00:00.000Z,10,7,98,5,15,64,31,48.4,30,11,36.7,94,42,44.7,17,12,70.6,0,0,0,0,0,18,16,18,0,18,16,9,32,107,45,15,60,0,0,1,1,NOP,110
PHX,NOP,47745,2018-11-11T00:00:00.000Z,7,7,99,7,18,61,31,50.8,25,11,44.0,86,42,48.8,29,24,82.8,0,0,0,0,0,18,27,18,0,18,27,20,28,119,38,16,54,0,0,1,1,NOP,110
NOP,TOR,47761,2018-11-13T00:30:00.000Z,4,5,110,2,13,72,44,61.1,27,10,37.0,99,54,54.6,13,8,61.5,0,0,0,0,0,20,20,20,0,21,20,16,30,126,40,14,54,0,0,1,1,NOP,110
NOP,MIN,47777,2018-11-15T01:00:00.000Z,6,6,107,7,18,66,31,47.0,28,9,32.1,94,40,42.6,18,11,61.1,0,0,0,0,0,21,22,21,0,21,22,-7,25,100,36,10,46,0,1,0,0,NOP,110
NYK,NOP,47791,2018-11-17T01:00:00.000Z,5,6,124,5,15,65,38,58.5,34,10,29.4,99,48,48.5,32,23,71.9,0,0,0,0,0,25,31,25,0,25,31,5,27,129,43,11,54,0,0,1,1,NOP,110
DEN,NOP,47797,2018-11-18T00:00:00.000Z,8,6,115,6,11,62,32,51.6,25,10,40.0,87,42,48.3,34,31,91.2,0,0,0,0,0,18,23,18,0,18,23,10,29,125,36,10,46,0,0,1,1,NOP,110
SAS,NOP,47815,2018-11-20T01:00:00.000Z,5,0,126,10,10,76,49,64.5,26,10,38.5,102,59,57.8,14,12,85.7,0,0,0,0,0,23,20,23,0,24,20,14,34,140,28,14,42,0,0,1,1,NOP,110
