game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
UTA,SAS,43145,2018-03-24T00:30:00.000Z,3,7,124,10,15,60,32,53.3,28,11,39.3,88,43,48.9,29,23,79.3,0,0,0,0,0,23,25,23,0,23,25,-4,24,120,33,9,42,0,1,0,0,UTA,98
UTA,GSW,43162,2018-03-26T00:30:00.000Z,8,7,91,6,14,59,30,50.8,28,12,42.9,87,42,48.3,18,14,77.8,0,0,0,0,0,16,19,16,0,16,19,19,27,110,39,19,58,0,0,1,1,UTA,98
BOS,UTA,43181,2018-03-29T01:30:00.000Z,6,2,97,7,16,49,25,51.0,33,9,27.3,82,34,41.5,21,17,81.0,0,0,0,0,0,18,18,18,0,18,18,-3,25,94,34,19,53,0,1,0,0,UTA,98
MEM,UTA,43195,2018-03-31T01:00:00.000Z,5,4,97,7,15,43,28,65.1,31,12,38.7,74,40,54.0,26,15,57.7,0,0,0,0,0,19,21,19,0,19,21,10,24,107,32,17,49,0,0,1,1,UTA,98
UTA,MIN,43211,2018-04-01T23:00:00.000Z,7,1,97,8,16,48,35,72.9,28,11,39.3,76,46,60.5,25,18,72.0,0,0,0,0,0,19,17,19,0,19,17,24,29,121,41,10,51,0,0,1,1,UTA,98
LAL,UTA,43226,2018-04-04T01:00:00.000Z,5,5,110,10,14,56,29,51.8,33,14,42.4,89,43,48.3,27,17,63.0,0,0,0,0,0,22,23,22,0,23,23,7,29,117,35,22,57,0,0,1,1,UTA,98
LAC,UTA,43239,2018-04-06T01:00:00.000Z,8,3,95,7,9,56,34,60.7,27,10,37.0,83,44,53.0,28,19,67.9,0,0,0,0,0,22,25,22,0,23,25,22,27,117,29,19,48,0,0,1,1,UTA,98
UTA,LAL,43261,2018-04-08T22:00:00.000Z,4,4,97,8,18,47,29,61.7,36,13,36.1,83,42,50.6,22,15,68.2,0,0,0,0,0,24,22,24,0,24,22,15,35,112,41,14,55,0,0,1,1,UTA,98
GSW,UTA,43277,2018-04-11T01:00:00.000Z,6,3,79,10,15,55,35,63.6,35,13,37.1,90,48,53.3,13,10,76.9,0,0,0,0,0,20,18,20,0,20,18,40,25,119,47,15,62,0,0,1,1,UTA,98
UTA,POR,43290,2018-04-12T02:30:00.000Z,7,9,102,5,14,66,25,37.9,23,8,34.8,89,33,37.1,24,19,79.2,0,0,0,0,0,19,22,19,0,19,22,-9,18,93,42,20,62,0,1,0,0,UTA,98
UTA,SAC,47580,2018-10-18T02:00:00.000Z,4,3,117,8,17,52,28,53.8,27,13,48.2,79,41,51.9,38,28,73.7,0,0,0,0,0,19,27,19,0,20,27,6,21,123,43,13,56,0,0,1,1,UTA,98
GSW,UTA,47593,2018-10-20T02:30:00.000Z,4,6,124,11,16,43,21,48.8,46,19,41.3,89,40,44.9,29,24,82.8,0,0,0,0,0,19,23,19,0,20,23,-1,24,123,30,18,48,0,1,0,0,UTA,98
