game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
BOS,ATL,42215,2017-11-07T00:30:00.000Z,4,3,110,8,14,55,26,47.3,26,13,50.0,81,39,48.2,20,16,80.0,0,0,0,0,0,22,21,22,0,23,21,-3,24,107,32,10,42,0,1,0,0,ATL,91
ATL,DET,42238,2017-11-11T00:00:00.000Z,7,5,111,11,15,65,36,55.4,24,8,33.3,89,44,49.4,11,8,72.7,0,0,0,0,0,21,18,21,0,21,18,-7,28,104,34,13,48,0,1,0,0,ATL,91
ATL,WAS,42246,2017-11-12T00:00:00.000Z,1,10,113,11,24,50,20,40.0,33,14,42.4,83,34,41.0,17,12,70.6,0,0,0,0,0,23,22,23,0,24,22,-19,19,94,25,18,43,0,1,0,0,ATL,91
ATL,NOP,42263,2017-11-14T01:00:00.000Z,1,5,106,14,16,51,23,45.1,36,17,47.2,87,40,46.0,9,8,88.9,0,0,0,0,0,18,13,18,0,19,13,-1,25,105,26,16,42,0,1,0,0,ATL,91
SAC,ATL,42275,2017-11-16T00:30:00.000Z,6,2,80,9,19,47,34,72.3,32,16,50.0,79,50,63.3,16,10,62.5,0,0,0,0,0,23,19,23,0,23,19,46,40,126,47,14,61,0,0,1,1,ATL,91
BOS,ATL,42300,2017-11-19T00:30:00.000Z,1,6,110,7,13,54,28,51.8,24,9,37.5,78,37,47.4,20,16,80.0,0,0,0,0,0,19,22,19,0,22,22,-11,24,99,32,11,43,0,1,0,0,ATL,91
ATL,SAS,42318,2017-11-21T01:30:00.000Z,7,5,96,7,15,55,29,52.7,30,8,26.7,85,37,43.5,8,3,37.5,0,0,0,0,0,15,17,15,0,15,17,-11,21,85,32,12,44,0,1,0,0,ATL,91
LAC,ATL,42326,2017-11-23T00:30:00.000Z,2,4,116,10,15,54,30,55.6,29,10,34.5,83,40,48.2,15,13,86.7,0,0,0,0,0,20,15,20,0,21,15,-13,26,103,27,15,42,0,1,0,0,ATL,91
NYK,ATL,42338,2017-11-25T00:30:00.000Z,2,9,104,7,9,68,34,50.0,31,13,41.9,99,47,47.5,12,9,75.0,0,0,0,0,0,16,19,16,0,16,19,12,30,116,31,19,50,0,0,1,1,ATL,91
TOR,ATL,42349,2017-11-26T00:30:00.000Z,1,3,112,9,18,48,20,41.7,27,6,22.2,75,26,34.7,23,20,87.0,0,0,0,0,0,15,22,15,0,15,22,-34,18,78,26,15,41,0,1,0,0,ATL,91
CLE,ATL,42382,2017-12-01T00:30:00.000Z,4,5,121,9,17,48,29,60.4,31,12,38.7,79,41,51.9,24,20,83.3,0,0,0,0,0,20,20,20,0,22,20,-7,24,114,25,12,37,0,1,0,0,ATL,91
ATL,BRO,42397,2017-12-02T20:00:00.000Z,5,8,102,12,8,72,37,51.4,27,10,37.0,99,47,47.5,14,10,71.4,0,0,0,0,0,19,18,19,0,21,18,12,18,114,35,19,54,0,0,1,1,ATL,91
BRO,ATL,42412,2017-12-05T00:30:00.000Z,2,6,110,9,18,52,21,40.4,30,9,30.0,82,30,36.6,27,21,77.8,0,0,0,0,0,19,28,19,1,19,28,-20,18,90,31,15,46,0,1,0,0,ATL,91
ATL,ORL,42423,2017-12-07T00:00:00.000Z,3,7,110,7,17,66,29,43.9,27,11,40.7,93,40,43.0,20,15,75.0,0,0,0,0,0,16,23,16,0,16,23,-4,25,106,38,18,56,0,1,0,0,ATL,91
ORL,ATL,42447,2017-12-10T00:30:00.000Z,6,2,110,7,12,47,24,51.1,33,17,51.5,80,41,51.2,25,18,72.0,0,0,0,0,0,13,24,13,0,14,24,7,33,117,33,14,47,0,0,1,1,ATL,91
ATL,NYK,42459,2017-12-11T00:30:00.000Z,4,4,111,5,16,46,28,60.9,31,9,29.0,77,37,48.0,30,24,80.0,0,0,0,0,0,28,30,28,0,30,30,-4,22,107,34,15,49,0,1,0,0,ATL,91
ATL,CLE,42466,2017-12-13T00:00:00.000Z,4,2,123,8,10,56,27,48.2,36,16,44.4,92,43,46.7,13,12,92.3,0,0,0,0,0,17,18,17,0,18,18,-9,26,114,31,14,45,0,1,0,0,ATL,91
DET,ATL,42482,2017-12-15T00:30:00.000Z,6,3,105,6,16,39,21,53.8,31,11,35.5,70,32,45.7,26,16,61.5,0,0,0,0,0,12,23,12,0,12,23,-14,28,91,29,13,42,0,1,0,0,ATL,91
ATL,MEM,42494,2017-12-16T01:00:00.000Z,5,6,96,12,17,46,22,47.8,31,12,38.7,77,34,44.2,16,14,87.5,0,0,0,0,0,19,24,19,0,19,24,-2,27,94,31,10,41,0,1,0,0,ATL,91
MIA,ATL,42512,2017-12-19T00:30:00.000Z,6,6,104,8,12,61,30,49.2,22,8,36.4,83,38,45.8,31,26,83.9,0,0,0,0,0,23,28,23,0,23,28,6,25,110,31,16,47,0,0,1,1,ATL,91
IND,ATL,42525,2017-12-21T00:30:00.000Z,6,5,105,5,13,51,27,52.9,29,8,27.6,80,35,43.8,20,17,85.0,0,0,0,0,0,17,18,17,0,17,18,-10,27,95,32,17,49,0,1,0,0,ATL,91
ATL,OKL,42546,2017-12-23T01:00:00.000Z,3,5,120,12,15,53,29,54.7,32,15,46.9,85,44,51.8,17,14,82.4,0,0,0,0,0,24,18,24,0,24,18,-3,28,117,21,17,38,0,1,0,0,ATL,91
DAL,ATL,42554,2017-12-24T00:30:00.000Z,2,3,107,5,15,50,32,64.0,24,10,41.7,74,42,56.8,22,18,81.8,0,0,0,0,0,19,17,19,1,21,17,5,29,112,32,10,42,0,0,1,1,ATL,91
WAS,ATL,42577,2017-12-28T00:30:00.000Z,7,5,99,7,11,57,30,52.6,37,11,29.7,94,41,43.6,30,20,66.7,0,0,0,0,0,21,24,21,0,21,24,14,28,113,39,26,65,0,0,1,1,ATL,91
ATL,TOR,42591,2017-12-30T00:30:00.000Z,7,15,111,6,18,64,29,45.3,24,9,37.5,88,38,43.2,20,13,65.0,0,0,0,0,0,15,22,15,0,15,22,-13,21,98,35,25,60,0,1,0,0,ATL,91
POR,ATL,42602,2017-12-31T00:30:00.000Z,3,8,89,12,13,59,26,44.1,30,14,46.7,89,40,44.9,15,10,66.7,0,0,0,0,0,16,18,16,0,16,18,15,29,104,34,19,53,0,0,1,1,ATL,91
ATL,PHX,42620,2018-01-03T02:00:00.000Z,3,4,104,11,16,56,26,46.4,31,10,32.3,87,36,41.4,25,21,84.0,0,0,0,0,0,22,22,22,0,22,22,-1,18,103,27,18,45,0,1,0,0,ATL,91
ATL,POR,42645,2018-01-06T03:00:00.000Z,5,5,110,7,16,57,22,38.6,26,8,30.8,83,30,36.1,25,21,84.0,0,0,0,0,0,16,20,16,0,16,20,-21,14,89,31,16,47,0,1,0,0,ATL,91
ATL,LAL,42659,2018-01-08T02:30:00.000Z,4,6,132,5,15,60,29,48.3,34,12,35.3,94,41,43.6,23,19,82.6,0,0,0,0,0,16,25,16,0,17,25,-19,22,113,30,14,44,0,1,0,0,ATL,91
ATL,LAC,42666,2018-01-09T03:30:00.000Z,8,9,108,9,14,59,28,47.5,37,10,27.0,96,38,39.6,29,21,72.4,0,0,0,0,0,26,25,26,0,26,25,-1,20,107,37,29,66,0,1,0,0,ATL,91
ATL,DEN,42681,2018-01-11T02:00:00.000Z,4,6,97,6,16,53,28,52.8,27,12,44.4,80,40,50.0,18,18,100.0,0,0,0,0,0,23,18,23,0,23,18,13,25,110,40,11,51,0,0,1,1,ATL,91
BRO,ATL,42690,2018-01-13T00:30:00.000Z,3,1,110,6,18,52,26,50.0,28,11,39.3,80,37,46.2,26,20,76.9,0,0,0,0,0,25,24,25,0,25,24,-5,21,105,38,16,55,0,1,0,0,ATL,91
SAS,ATL,42711,2018-01-15T20:00:00.000Z,2,5,99,8,15,61,31,50.8,25,9,36.0,86,40,46.5,14,13,92.9,0,0,0,0,0,24,12,24,0,24,12,3,24,102,40,14,54,0,0,1,1,ATL,91
NOP,ATL,42724,2018-01-18T00:30:00.000Z,3,6,93,5,10,49,27,55.1,40,10,25.0,89,37,41.6,13,10,76.9,0,0,0,0,0,22,20,22,0,22,20,1,32,94,31,19,50,0,0,1,1,ATL,91
CHI,ATL,42744,2018-01-20T22:00:00.000Z,4,1,113,5,13,44,24,54.6,48,11,22.9,92,35,38.0,23,16,69.6,0,0,0,0,0,21,23,21,0,21,23,-16,27,97,38,18,56,0,1,0,0,ATL,91
UTA,ATL,42757,2018-01-23T00:30:00.000Z,5,6,90,8,17,57,28,49.1,26,12,46.2,83,40,48.2,12,12,100.0,0,0,0,0,0,24,15,24,0,25,15,14,24,104,36,11,47,0,0,1,1,ATL,91
TOR,ATL,42774,2018-01-25T00:30:00.000Z,9,12,108,8,16,73,30,41.1,21,7,33.3,94,37,39.4,17,12,70.6,0,0,0,0,0,21,22,21,0,22,22,-15,19,93,37,18,55,0,1,0,0,ATL,91
ATL,CHA,42783,2018-01-27T00:00:00.000Z,5,8,121,6,20,49,22,44.9,30,15,50.0,79,37,46.8,25,21,84.0,0,0,0,0,0,26,25,26,1,26,25,-11,23,110,36,11,47,0,1,0,0,ATL,91
WAS,ATL,42795,2018-01-28T00:30:00.000Z,4,7,129,2,11,46,26,56.5,43,12,27.9,89,38,42.7,21,16,76.2,0,0,0,0,0,16,20,16,0,16,20,-25,24,104,25,21,46,0,1,0,0,ATL,91
MIN,ATL,42808,2018-01-30T00:30:00.000Z,8,5,100,8,21,45,26,57.8,34,13,38.2,79,39,49.4,16,14,87.5,0,0,0,0,0,18,18,18,1,19,18,5,27,105,37,12,49,0,0,1,1,ATL,91
CHA,ATL,42826,2018-02-01T00:30:00.000Z,4,1,123,5,9,45,27,60.0,32,12,37.5,77,39,50.6,22,20,90.9,0,0,0,0,0,16,21,16,0,18,21,-13,26,110,26,9,35,0,1,0,0,ATL,91
ATL,BOS,42837,2018-02-03T00:30:00.000Z,4,3,119,6,12,49,23,46.9,31,11,35.5,80,34,42.5,34,31,91.2,0,0,0,0,0,18,23,18,0,20,23,-9,21,110,34,11,45,0,1,0,0,ATL,91
ATL,NYK,42856,2018-02-04T17:00:00.000Z,3,8,96,6,16,54,20,37.0,33,15,45.4,87,35,40.2,19,14,73.7,0,0,0,0,0,12,16,12,0,13,16,3,25,99,34,21,55,0,0,1,1,ATL,91
MEM,ATL,42870,2018-02-07T00:30:00.000Z,5,5,82,13,13,58,34,58.6,25,8,32.0,83,42,50.6,21,16,76.2,0,0,0,0,0,16,24,16,0,17,24,26,29,108,31,14,45,0,0,1,1,ATL,91
ATL,ORL,42880,2018-02-09T00:00:00.000Z,7,6,100,4,17,57,25,43.9,30,12,40.0,87,37,42.5,18,12,66.7,0,0,0,0,0,23,22,23,0,23,22,-2,25,98,39,21,60,0,1,0,0,ATL,91
CLE,ATL,42888,2018-02-10T00:30:00.000Z,4,5,123,4,11,41,21,51.2,44,16,36.4,85,37,43.5,19,17,89.5,0,0,0,0,0,18,17,18,0,21,17,-16,20,107,37,10,47,0,1,0,0,ATL,91
DET,ATL,42904,2018-02-11T20:30:00.000Z,3,4,115,10,13,49,28,57.1,29,10,34.5,78,38,48.7,37,32,86.5,0,0,0,0,0,26,28,26,1,26,28,3,27,118,34,13,47,0,0,1,1,ATL,91
ATL,MIL,42919,2018-02-14T01:00:00.000Z,6,10,97,7,12,51,21,41.2,35,12,34.3,86,33,38.4,20,14,70.0,0,0,0,0,0,14,18,14,1,15,18,-5,21,92,37,21,58,0,1,0,0,ATL,91
ATL,DET,42922,2018-02-15T00:00:00.000Z,4,5,104,9,11,56,32,57.1,33,6,18.2,89,38,42.7,19,16,84.2,0,0,0,0,0,21,18,21,0,22,18,-6,25,98,37,13,50,0,1,0,0,ATL,91
ATL,IND,42943,2018-02-24T00:00:00.000Z,7,3,116,9,22,51,30,58.8,31,7,22.6,82,37,45.1,19,12,63.2,0,0,0,0,0,20,20,20,0,20,20,-23,14,93,35,10,45,0,1,0,0,ATL,91
LAL,ATL,42966,2018-02-27T00:30:00.000Z,3,6,123,14,11,60,28,46.7,36,8,22.2,96,36,37.5,34,24,70.6,0,0,0,0,0,17,23,17,0,17,23,-19,21,104,35,20,55,0,1,0,0,ATL,91
IND,ATL,42984,2018-03-01T00:30:00.000Z,11,5,102,13,21,58,29,50.0,29,9,31.0,87,38,43.7,27,22,81.5,0,0,0,0,0,23,20,23,0,23,20,5,21,107,37,17,54,0,0,1,1,ATL,91
GSW,ATL,42997,2018-03-03T00:30:00.000Z,2,5,114,10,19,51,23,45.1,35,15,42.9,86,38,44.2,20,18,90.0,0,0,0,0,0,21,20,21,0,21,20,-5,21,109,34,15,49,0,1,0,0,ATL,91
PHX,ATL,43012,2018-03-04T20:30:00.000Z,5,6,112,7,16,61,26,42.6,33,17,51.5,94,43,45.7,12,10,83.3,0,0,0,0,0,18,19,18,0,19,19,1,23,113,40,15,55,0,0,1,1,ATL,91
ATL,TOR,43028,2018-03-07T00:00:00.000Z,6,8,106,8,21,59,28,47.5,21,6,28.6,80,34,42.5,21,16,76.2,0,0,1,0,0,25,21,25,0,25,21,-16,22,90,38,19,57,0,1,0,0,ATL,91
ATL,IND,43046,2018-03-10T00:00:00.000Z,4,3,112,11,18,49,24,49.0,33,10,30.3,82,34,41.5,10,9,90.0,0,0,0,0,0,13,16,13,0,13,16,-25,21,87,31,9,40,0,1,0,0,ATL,91
CHI,ATL,43293,2018-03-11T19:30:00.000Z,5,4,129,2,15,42,23,54.8,40,19,47.5,82,42,51.2,22,19,86.4,0,0,0,0,0,14,24,14,0,14,24,-7,32,122,38,7,45,0,1,0,0,ATL,91
OKL,ATL,43068,2018-03-13T23:30:00.000Z,5,11,119,5,15,56,24,42.9,31,13,41.9,87,37,42.5,24,20,83.3,0,0,0,0,0,25,21,25,0,27,21,-12,26,107,35,22,57,0,1,0,0,ATL,91
CHA,ATL,43081,2018-03-15T23:30:00.000Z,2,3,129,5,11,54,26,48.2,36,16,44.4,90,42,46.7,26,17,65.4,0,0,1,0,0,27,21,27,0,27,21,-12,30,117,42,15,57,0,1,0,0,ATL,91
ATL,MIL,43102,2018-03-17T22:00:00.000Z,4,8,122,7,19,49,27,55.1,36,12,33.3,85,39,45.9,28,27,96.4,0,0,0,0,0,25,24,25,0,27,24,-5,23,117,37,12,49,0,1,0,0,ATL,91
ATL,UTA,43122,2018-03-21T01:00:00.000Z,3,8,94,7,13,61,29,47.5,33,9,27.3,94,38,40.4,19,14,73.7,0,0,0,0,0,23,22,23,0,23,22,5,21,99,43,19,62,0,0,1,1,ATL,91
ATL,SAC,43137,2018-03-23T02:00:00.000Z,2,9,105,7,12,48,21,43.8,36,12,33.3,84,33,39.3,18,12,66.7,0,0,0,0,0,10,18,10,0,11,18,-15,19,90,35,16,51,0,1,0,0,ATL,91
ATL,GSW,43147,2018-03-24T02:30:00.000Z,5,6,106,5,11,52,26,50.0,32,11,34.4,84,37,44.0,20,9,45.0,0,0,0,0,0,14,17,14,0,14,17,-12,24,94,42,19,61,0,1,0,0,ATL,91
ATL,HOU,43161,2018-03-26T00:00:00.000Z,2,4,118,5,13,48,28,58.3,40,11,27.5,88,39,44.3,11,10,90.9,0,0,0,0,0,14,12,14,0,14,12,-19,18,99,39,8,48,0,1,0,0,ATL,91
ATL,MIN,43180,2018-03-29T00:00:00.000Z,2,1,126,10,20,50,28,56.0,27,13,48.2,77,41,53.2,23,19,82.6,0,0,0,0,0,22,20,22,0,23,20,-12,26,114,34,9,43,0,1,0,0,ATL,91
PHI,ATL,43190,2018-03-30T23:30:00.000Z,4,6,101,9,16,62,27,43.6,39,9,23.1,101,36,35.6,15,10,66.7,0,0,0,0,0,14,18,14,0,14,18,-10,24,91,46,22,68,0,1,0,0,ATL,91
ORL,ATL,43209,2018-04-01T22:00:00.000Z,3,6,88,0,14,49,30,61.2,36,11,30.6,85,41,48.2,1,1,100.0,0,0,0,0,0,15,10,15,0,15,10,6,33,94,49,9,58,0,0,1,1,ATL,91
ATL,MIA,43219,2018-04-03T23:30:00.000Z,1,8,101,10,15,55,24,43.6,33,13,39.4,88,37,42.0,15,11,73.3,0,0,0,0,0,15,16,15,0,16,16,-3,24,98,38,17,55,0,1,0,0,ATL,91
MIA,ATL,43232,2018-04-04T23:30:00.000Z,6,10,115,5,15,60,24,40.0,30,9,30.0,90,33,36.7,17,11,64.7,0,0,0,0,0,16,17,16,0,16,17,-29,20,86,40,16,56,0,1,0,0,ATL,91
ATL,WAS,43242,2018-04-06T23:00:00.000Z,5,4,97,5,18,46,27,58.7,33,11,33.3,79,38,48.1,23,16,69.6,0,0,0,0,0,22,15,22,0,22,15,6,24,103,44,12,56,0,0,1,1,ATL,91
ATL,BOS,43262,2018-04-08T17:00:00.000Z,4,6,106,7,13,51,28,54.9,35,15,42.9,86,43,50.0,14,11,78.6,0,0,0,0,0,19,18,19,0,19,18,6,23,112,33,14,47,0,0,1,1,ATL,91
PHI,ATL,43274,2018-04-10T23:30:00.000Z,3,8,121,10,10,61,28,45.9,37,13,35.1,98,41,41.8,26,18,69.2,0,0,0,0,0,24,22,24,1,24,22,-8,27,113,34,19,53,0,1,0,0,ATL,91
ATL,NYK,47576,2018-10-17T23:30:00.000Z,3,6,126,7,24,54,31,57.4,36,10,27.8,90,41,45.6,18,15,83.3,0,0,0,0,0,30,23,30,0,30,23,-19,19,107,40,13,53,0,1,0,0,ATL,91
ATL,MEM,47589,2018-10-20T00:00:00.000Z,5,4,131,9,19,53,27,50.9,30,14,46.7,83,41,49.4,36,21,58.3,0,0,0,0,0,31,29,31,1,33,29,-14,27,117,31,21,52,0,1,0,0,ATL,91
ATL,CLE,47605,2018-10-21T22:00:00.000Z,7,2,111,9,12,51,26,51.0,47,22,46.8,98,48,49.0,19,15,79.0,0,0,0,0,0,20,26,20,0,22,26,22,32,133,36,17,53,0,0,1,1,ATL,91
DAL,ATL,47621,2018-10-24T23:00:00.000Z,6,9,104,6,15,53,22,41.5,38,15,39.5,91,37,40.7,31,22,71.0,0,0,0,0,0,26,27,26,0,27,27,7,28,111,47,18,65,0,0,1,1,ATL,91
CHI,ATL,47645,2018-10-27T23:30:00.000Z,8,6,97,9,22,44,15,34.1,40,12,30.0,84,27,32.1,23,19,82.6,0,0,0,0,0,13,21,13,0,14,21,-12,20,85,38,14,52,0,1,0,0,ATL,91
ATL,PHI,47657,2018-10-29T23:00:00.000Z,3,9,113,10,13,57,27,47.4,37,8,21.6,94,35,37.2,21,14,66.7,0,0,0,0,0,18,22,18,0,18,22,-21,20,92,39,15,54,0,1,0,0,ATL,91
ATL,CLE,47666,2018-10-30T23:00:00.000Z,8,1,136,6,22,47,29,61.7,35,15,42.9,82,44,53.7,17,11,64.7,0,0,0,0,0,29,20,29,0,31,20,-22,25,114,35,7,42,0,1,0,0,ATL,91
SAC,ATL,47683,2018-11-01T23:30:00.000Z,6,3,146,6,22,56,34,60.7,31,8,25.8,87,42,48.3,34,23,67.6,0,0,0,0,0,28,29,28,0,29,29,-31,26,115,35,20,55,0,1,0,0,ATL,91
MIA,ATL,47697,2018-11-03T23:30:00.000Z,8,6,118,10,16,56,33,58.9,32,13,40.6,88,46,52.3,23,18,78.3,0,0,0,0,0,21,20,21,0,24,20,5,33,123,33,16,49,0,0,1,1,ATL,91
ATL,CHA,47718,2018-11-07T00:00:00.000Z,9,4,113,13,22,55,35,63.6,30,6,20.0,85,41,48.2,18,14,77.8,0,0,0,0,0,18,16,18,0,18,16,-11,22,102,32,11,43,0,1,0,0,ATL,91
NYK,ATL,47724,2018-11-08T00:30:00.000Z,9,7,112,5,17,54,26,48.2,38,11,29.0,92,37,40.2,29,22,75.9,0,0,0,0,0,30,30,30,0,33,30,-5,26,107,32,22,54,0,1,0,0,ATL,91
DET,ATL,47738,2018-11-10T00:30:00.000Z,2,6,124,6,16,51,29,56.9,28,7,25.0,79,36,45.6,40,30,75.0,0,0,0,0,0,21,31,21,0,22,31,-15,17,109,44,9,53,0,1,0,0,ATL,91
ATL,LAL,47758,2018-11-12T02:30:00.000Z,4,9,107,11,17,58,28,48.3,37,13,35.1,95,41,43.2,13,11,84.6,0,0,0,0,0,23,23,23,0,24,23,-1,25,106,34,10,44,0,1,0,0,ATL,91
ATL,GSW,47770,2018-11-14T03:30:00.000Z,2,6,110,9,14,57,28,49.1,32,12,37.5,89,40,44.9,15,11,73.3,0,0,0,0,0,18,20,18,0,19,20,-7,25,103,32,10,42,0,1,0,0,ATL,91
ATL,DEN,47783,2018-11-16T02:00:00.000Z,5,6,138,7,19,50,23,46.0,42,9,21.4,92,32,34.8,27,20,74.1,0,0,0,0,0,22,24,22,0,23,24,-45,20,93,28,15,43,0,1,0,0,ATL,91
ATL,IND,47795,2018-11-18T00:00:00.000Z,7,6,97,15,18,58,23,39.7,29,8,27.6,87,31,35.6,27,19,70.4,0,0,0,0,0,24,26,24,0,24,26,-8,20,89,36,5,41,0,1,0,0,ATL,91
LAC,ATL,47812,2018-11-20T00:30:00.000Z,6,8,127,6,14,63,33,52.4,38,12,31.6,101,45,44.6,19,17,89.5,0,0,0,0,0,38,22,38,0,38,22,-8,29,119,35,16,51,0,1,0,0,ATL,91
TOR,ATL,47823,2018-11-22T00:30:00.000Z,7,1,124,10,9,57,32,56.1,36,10,27.8,93,42,45.2,18,14,77.8,0,0,0,0,0,21,21,21,0,22,21,-16,24,108,25,9,34,0,1,0,0,ATL,91
BOS,ATL,47837,2018-11-24T00:30:00.000Z,7,7,114,9,20,46,29,63.0,35,6,17.1,81,35,43.2,29,20,69.0,0,0,0,0,0,26,29,26,0,26,29,-18,22,96,35,5,40,0,1,0,0,ATL,91
CHA,ATL,47857,2018-11-25T23:00:00.000Z,9,4,123,5,15,55,34,61.8,39,16,41.0,94,50,53.2,11,8,72.7,0,0,0,0,0,23,15,23,0,23,15,1,34,124,31,9,41,0,0,1,1,ATL,91
ATL,MIA,47871,2018-11-28T00:30:00.000Z,7,3,113,13,24,49,26,53.1,31,12,38.7,80,38,47.5,32,27,84.4,0,0,0,0,0,24,25,24,0,24,25,2,22,115,36,10,46,0,0,1,1,ATL,91
ATL,CHA,47875,2018-11-29T00:00:00.000Z,8,5,108,11,19,49,21,42.9,44,11,25.0,93,32,34.4,22,19,86.4,0,0,0,0,0,25,21,25,0,27,21,-14,20,94,38,16,54,0,1,0,0,ATL,91
ATL,OKL,47894,2018-12-01T01:00:00.000Z,3,7,124,10,15,47,24,51.1,29,8,27.6,76,32,42.1,14,8,57.1,0,0,0,0,0,11,24,11,0,16,24,-44,18,80,24,9,33,0,1,0,0,ATL,91
GSW,ATL,47913,2018-12-04T00:30:00.000Z,4,8,128,10,18,64,39,60.9,26,5,19.2,90,44,48.9,24,18,75.0,0,0,0,0,0,21,24,21,0,21,24,-17,23,111,26,9,35,0,1,0,0,ATL,91
WAS,ATL,47926,2018-12-06T00:30:00.000Z,4,4,131,13,17,54,29,53.7,38,12,31.6,92,41,44.6,31,23,74.2,0,0,0,0,0,27,24,27,0,27,24,-14,28,117,35,8,43,0,1,0,0,ATL,91
